Major	Annotation R	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Intensity UCAnoninf_1	Intensity UCAnoninf_2	Intensity UCAnoninf_3	Intensity UCAnoninf_4	Intensity UCAnoninf_5	Intensity UCAnoninf_6	Intensity UCAnoninf_7	Intensity UCAnoninf_8	Intensity UCAnoninf_9	Intensity UCAnoninf_10	Intensity UCAnoninf_11	Intensity UCAnoninf_12	Intensity UCAnoninf_13	Intensity UCAnoninf_14	Intensity UCAnoninf_15	Intensity UCAnoninf_16	Intensity UCAnoninf_17	Intensity UCAnoninf_18	Intensity UCAinf_1	Intensity UCAinf_2	Intensity UCAinf_3	Intensity UCAinf_4	Intensity UCAinf_5	Intensity UCAinf_6	Intensity UCAinf_7	Intensity UCAinf_8	Intensity UCAinf_9	Intensity UCAinf_10	Intensity UCAinf_11	Intensity UCAinf_12	Intensity UCAinf_13	Intensity UCAinf_14	Intensity UCAinf_15	Intensity UCR_1	Intensity UCR_2	Intensity UCR_3	Intensity UCR_4	Intensity UCR_5	Intensity UCR_6	Intensity UCR_7	Intensity UCR_8	Intensity UCR_9	Intensity UCR_10	Intensity UCR_11	Intensity UCR_12	Intensity UCR_13	Intensity UCR_14	Intensity UCR_15	Intensity UCR_16	Intensity UCR_17	Intensity UCR_18	Intensity UCR_19	Intensity UCR_20	Intensity UCR_21	Intensity UCR_22	Intensity UCR_23	Intensity C_1	Intensity C_2	Intensity C_3	Intensity C_4	Intensity C_5	Intensity C_6	Intensity C_7	Intensity C_8	Intensity C_9	Intensity C_10	Intensity C_11	Intensity C_12	Intensity C_13	Intensity C_14	Intensity C_15	Intensity C_16	Intensity C_17	Intensity C_18	Intensity C_19	Intensity C_20	Intensity C_21	Intensity C_22	Intensity C_23	Intensity C_24	Intensity C_25	Intensity C_26	Intensity C_27	Intensity C_28	Intensity C_29	Intensity C_30	Intensity C_31	Intensity C_32	Intensity C_33	Intensity C_34	Intensity C_35	Intensity C_36	Intensity C_37	Intensity C_38	Intensity C_39	Intensity C_40	Intensity C_41	Intensity C_42	Intensity C_43	Intensity C_44	Intensity C_45	Intensity C_46	Intensity C_47
Q15424	IC	7	7	5	Scaffold attachment factor B1	SAFB	1587627.16	3797413.47800001	4545484.165	491984.702900001		9004320.86707242	7269822.45075461	4658631.46277313	6753483.55046035	6756043.28588572	6225023.89705395			3214781.92071543	3695327.51373864		2003976.87656761	1727203.792516	4513875.57222119	4250247.61256218	5470853.04822079	3680037.0355741	577095.328376894	2696713.693893			593604.079843012	2789959.60884932	18255539.5665904	2040140.54882115	2838045.7811064	6677332.04310868	1776421.03159835	4363483.42703176	4959797.817	5614220.27700001	299347.5329	1126914.622	5591244.87800001	3319880.77500001	5096783.08600001	4214483.89500001	4613294.859		6584379.79400001	1474422.482	1596616.463	1267164.514	1545878.9776661	11397980.78	21732371.8800001	5283908.72600001	5899251.31500002	4373014.079	3400571.55800001	2781486.541	3729203.18790039	1186561.66040432	918240.413015632	7800939.11397353	2956056.23344068	3984218.02303632	1879120.09933471	1311248.67150629	1231859.48802747	1075983.90302581	2680541.98801313	675528.256912083	3129365.62469257	4178864.61998996	2293467.57543116	4335909.8543188	5839138.88985059	9724718.15119084		4484796.46674552	3820706.63303746	3431282.2705637	2007759.08522038	468641.771672638	1449849.21297588	1918310.80511609	2344641.08320401	2506849.33402136	442635.406835018	1644977.21042526	1374362.63871882		878568.418024319	5308162.10000161		3347578.38297975	1435841.19462117	382231.442842406	2162209.55674196	6270844.33128825	9146972.66076757	16757915.1028203	2296052.93934554	8827629.31338137	19791163.2108319	7441619.85846379	6275550.7291631
Q8WVM8	IC	3	3	3	Sec1 family domain-containing protein 1	SCFD1	3809348.06100001	2000509.739				1905120.06834591	3410420.66476893	1482430.58024092	859791.525187967	6136235.18942314	892829.973952446			1125669.5968957	3875977.89447621		732377.98616675		7392949.34130272	1988430.90336188	1565794.48314347	1780791.13933479	693663.199682635	1254586.99279342	191427.8631		264874.513798851	3010839.11334149	5035727.99296	1319737.29639217	5833240.81092503	1004440.77660756	1648109.37953755	1481607.54954085	543439.8819	1535701.335	1128769.871	2000744.573	1131255.78	1432930.696	1637680.613		1821685.535		1947905.705	14250975.32	520876.6371			651855.287200001	11846775.87	612217.202000001	1483849.7	1401911.665	3423653.117	1640467.581	1168807.0524514	4079876.58957408	1634998.00539446	1246562.81229517	1443347.98566032	1639267.26981391	1367732.96517512	806873.339024613	2155831.6835775	1905444.53125946	1059391.90977364		1842046.60942415	2740660.74239724	2796210.59539178	14357807.887532	1417588.5352493	1359938.6924946	2813496.39539109	2228458.60818533	1454663.80446206	2207761.39260482	1525846.82202324		1558297.72621795			433960.946122044		1569435.70457654				1880894.9576916					2151590.90362681		4090322.31565534	5477130.00103036	1315839.86772339	6947379.65416374	12053880.2348003	8530781.93043835	1099289.79573844
O15127	TM	2	2	2	Secretory carrier-associated membrane protein 2	SCAMP2	2469110.51400001	976521.035	6424271.13500001	1596675.856	15906999.16	4394084.22169014	3318839.34505589	8313363.47401925	755859.358216954		2521931.41537463	1435485.97693248		5504763.56286888	1838950.03262198		3223616.68520804	1413622.63225026	1084665.72355005	532532.467066657	1685291.86985106	920488.370968833	1394075.63244365	3054035.60406491		3829015.97837351	582286.63026493	1764141.19954505	8967635.95307918	3721945.26402402	697137.574377307	5580226.53670864	1010793.18816673	1661931.00904635	2410743.891	4026520.257	1718255.589	3579116.017	1765098.279	2297876.95	4046531.38900001		5437775.68600001	9945628.114	3110770.446		5345245.892	4519378.37800001	6398126.78561494	8985107.381	16796181.9	4001731.42500001	4513477.58100001	1168811.476	2503401.385	1172409.791	3149236.37232019	2464668.42787012	831873.448706838	3809191.41540283	2061653.87753653	4367512.38657269	3051566.43569011	1788581.67762609	2781122.69080952	3139413.77685026	3689973.21772627	3918732.36225195	1581622.22443742	1454961.16433881	2346536.99263962	6301776.25483719	4922820.72318392	2241506.99064437	1680331.16692667	2228971.7232229	1671832.12889801	6332742.74133453	838707.099241494		1462019.35363922	1447902.11508562	5224782.57195885	1805447.33970782	4252382.35740737			2561017.29466867	2339901.23967393	5886563.52617149	2720372.52592605	3933269.10708231	9072467.67130253	4032886.69621378	2114097.20577175	5672284.99168728	11302973.409013	15579189.8202065	5684890.74456833	4773990.24317237	18244399.0120695	13227808.180329	3540344.07130269
P49903	IC	2	2	2	Selenide, water dikinase 1	SEPHS1	5361747.79000001	891331.719400001				481980.040656943	3120363.80136369			4973318.56050469	1672951.4404362								2030312.41766588	4464483.98283659	6337873.87153407	1507765.70099185					269478.483082995		4062052.06241492	1529846.27375527		1704886.05686586		325500.341780421		659851.0355	384555.866		1069712.652	354822.9264	257298.0889		608687.9167		802907.545800001					1131329.42		548877.622700001	864132.190700002	1036974.527	2940501.445	2803735.197	279429.952067993			253886.913261526	1048369.96044201					134467.924064228				2391420.70040582	472827.732822465		1196297.49464418	937487.694521668	260648.078873312	1883303.22624366	457327.373721412		691902.055159075	368383.383648408																	2032170.19155782	1738468.15481209	656088.636859159	4240300.59542483		2349532.36257527	914565.923468716
Q13228	IC	13	13	13	Selenium-binding protein 1	SELENBP1	15048094.66	57430829.1	15425155.01	3124819.24	8317289.91000002	18390673.4256089	35588966.1497345	15701430.0381362	72439431.9137442	34441885.20343	101438966.067867	1222949.01155396	2539241.73141394	15764254.2550496	14484618.3708256		19024846.2539192		75816654.6008086	16391606.9970237	26882077.3206006	9920357.74214712	30954926.7118493	4277259.51893655	705837.438700002	8716040.76725275	6558577.51467751	5948714.39857662	11793601.9656462	44464947.2222236	4834407.15117374	52449219.1262985	8219555.21636903	33320389.7687697	503448.523500001	20145396.2400001	33557263.3	53343138.08	68509396.14	14794538.76	29312612.3700001	9793054.38200003	31566263.8100001	36803381.7800001	19012220.55	25249353.54	1270520.102	3079946.379	79301455.8036651	5948885.21700001	72215632.5100003	50562208.0200001	50212550.7700001	16591592.43	32812610.83	17730156.35	14474324.80989	9513184.76197861	31491464.1449054	40660025.7118648	23883371.603894	23587269.3928932	12607237.9395929	8071498.45429131	27010606.1643441	32874029.0126055	91231090.9130099	31787442.8973096	7717351.97701665	62626786.9237433	33128158.7593283	21966164.6456201	32256188.9917149	25418026.9148995	22075355.0075691	39518409.8105165	25331047.1837892	9615405.1128343	10026386.5318793	61545425.9375396	11060968.7687271	69213508.9549198	43503136.8159092	37043668.8763351	11421184.4436264	52678016.2156405	4808205.62795021	18594445.4394761	53574071.3913613	59566977.9325343	1095913.76000931	6382981.0808117	8009009.15304776	3446154.53196616	35086985.6000379	19922724.7655497	65701811.9097398	56348325.2597697	4934210.32038807	16426214.2189937	27755206.0222378	24971321.9330836	81953294.1996625
Q9NVA2	IC	3	3	3	Septin-11	40787	8366049.37400001	4781711.13100001	9443579.936	2918894.96000001		4553928.49607518	11751173.4948192	3884529.97577754	3009228.19210477	8850967.64504046	14299368.1466727	4112840.5912755	2367996.9835457	2960670.13246192	2857534.80683566	3181202.79034444	2629268.16064021	3656176.78568473	9314422.55068014	6247767.33163267	11285371.8781731	3844075.88421501		3109607.65659433	2716709.158	4206002.75240757	2616101.60995377	1433885.70798711	9359765.79173543	8162324.33273657	3346277.76967021	11780322.3610274	3640919.65939658	6085091.88966149	3197609.433	4781115.354	5365663.32600001	6032699.35800001	9667959.92599999	3457609.472	2926433.88	5850406.74200001	3887489.70200001	3302368.83900001	9209934.857	5473237.53900001		3713252.23400001	4949959.63127154	23748801.28	21239774.12	6653856.88100001	6317516.46300001	6346965.68300001	11498407.68	9906584.96500001	8051150.91804002	3952594.62253672	5374880.021167	5899659.28841777	10575283.5642786	5172661.25167962	5428337.0792023	4860982.59143028	5990691.26283573	6828469.23313805	9648436.12917265	4678986.81301376	2494137.6712749	6279306.07767277	6333202.26572478	6439558.54292518	8521189.55566655	9248976.16560615	8737790.90113814	10993147.6033384	3666747.63655186	19822964.0019076	7212362.33933997	7992070.28726962	1893994.38202438	5863824.86223453	6510201.67171894	7238689.64669246	5509415.5386223	253258.990414781	4574271.56178532	5590095.69965571	1697915.0426504	2710836.76361417	5445120.47847787	3824513.45751114			3755116.99466578	19081641.2757208	17615250.6093606	7242690.64089738	12089284.4602159	21507303.2497386	20593601.2324121	23963935.9035098	6443123.67874111
Q15019	IC	9	9	9	Septin-2	37500		1136396.182		753584.807400001			3265751.79021069			1102853.30837236	632898.597294863			762236.179831486	7346307.13008836	466261.501348573	927688.684160925		2586314.746109	2872210.03083739	2498244.75892241	5168022.25231399	871638.321948791	1020111.25667275	2024801.219	991232.447608734	3104060.76251077	3477988.97646611	904812.725112948	1172236.02614665	5890049.61135978	3172533.57008434	2270075.40394405	4754255.983669	918299.591000001	1120633.088	2446787.461	3811345.85800001	1874867.429	4911542.538	2377472.96	635892.448800001	2146817.721		5001618.35700001	1815253.135				315242.3259		732742.074800002	1222253.695	2017864.797	2407506.985	1987142.096	2457582.7607572	1808154.56917184	4594610.23219342	774767.612517741	2390163.76568297	1509876.58441031	2950982.80987086	2287316.27945561	1980191.62894062	2332125.2114409	2727754.47833828	1198952.57032562	2761200.47451356	4925732.99322025	5850856.03244927	874964.554030506	1958736.84268754	2797678.28428923	1888666.0750402	1944705.99240672	2487487.23793875	991776.171499878	1743438.45909453	776482.171675855	606688.008584242	768543.516620468	6306035.32565149	5866242.09929467		1498646.00312797		1514798.65987174	2923031.58640982	1835985.4522156		413163.074035332	1425244.58063873		1984812.36732848	890792.613066249	1994696.25039481	1187520.23112041	1819340.60061913		482056.29561431	639109.400362347	2265665.00384149
Q16181	IC	7;1	7;1	7;1	Septin-7	39326		2796855.62300001	4449481.75000001	452379.6892		4556364.64019466	2585808.07978691	2411256.97320163	1146216.10212836	2133382.16871304	5464686.64929525	4101852.90478148		1152985.12635902	4389308.34891719	3053024.19709074	2119207.71296341	4066030.14816433	4142162.00493092	1265365.1203212	4041799.67447904	4734311.7498573		2417320.40910718	1351389.829	566993.677889182	4049799.20208323	4192978.68783349	1151280.19188451	5580378.34500229	5389870.97764689	3115012.69315033	4531141.8779888	5924134.91148712	397344.968900001	3868272.28900001	2493771.379	4859112.63100001	4433561.756	7279455.28300001	5719059.479	4141312.933	4592398.83500001	761793.197500002	6975651.53600001	907948.8417			6342143.48451891	1507374.859		4600844.95500001	5724823.93100001	3651513.49300001	2355768.61	2603092.771	6311013.84673168	3578907.8218758	3425488.62341171	4269080.77062583	1728577.47615615	826406.377100138	4779425.10946999	3161021.21645227	4167624.0408406	5256733.03726799	4664347.4117129	4366396.4973202	3758489.28546479	1192170.53575461	4783046.47765688	3422220.48314138	4468728.74223259	5578929.01382762	3510030.20299642	2979659.02319415	4444428.61958787	3014867.45478269	3992310.18448926	3723053.68323273	1195575.56231925	6007623.01678833	9982556.43993224	14416506.2186243	5084410.82195666	1963591.78751304		513950.471947119	6624180.20698516	2980529.54190573	728410.575880814	3775736.00670679	1375528.80003776	2764485.46061544	6412243.36309448	1993937.98841601	1636445.3728764	598824.79280368	657813.991059895				3983793.82981685
Q92599	IC	1	1	1	Septin-8	39692	11367825.22			1083417.759			14134402.849384			13020291.1279116				2652403.37294126			359319.700473314		4660900.74002781	5142682.75499827	8211718.59701274		2944352.9304405	3979342.21664093	339719.9474	1462965.37570788		1383173.75480037	1329252.25177392	3105922.74183908	186224.03630639				2211814.54500001				669423.7364								1960747.704	3508023.823	667335.746413116		1607951.223			2832352.301	4536139.671	8012213.024			300163.29225258		11565963.2408651								1755899.77946517	1601165.24366236					5658311.86011862	10131798.4935969			2631356.3262351		928871.910344535	1574564.74042082	1233395.94427175	1331358.22193441	2554465.16242061	1893776.8151722	724159.410673989	2448585.7641044				1119749.61324259			1825423.0999505	1016026.2933873			1711157.86529574	1858239.83067913	4778771.88506544	1724099.70901443	
Q9UHD8	IC	12	12	12	Septin-9	40057	5156631.09400001	5424948.53600001	3218217.912	6059240.237	1368196.551	4440481.6937839	6363738.44694241	1817159.12218393	3321831.48889165	7557337.67464582	5608060.04111473	727267.817290943	4449594.81691415	8668762.79990525	6713534.8945009	2821353.25817295	12784310.5169951	4856019.40877456	7761711.33684281	5023518.28237425	13494018.7896059	6977925.15393887	6555731.13000964	7591014.62367342	6350710.128	3126623.08414786	5094700.05700649	6370383.94054889	9577049.858177	8988559.48742883	3885417.22820234	4369949.87406444	5412355.16668172	7102047.34267224	8747912.06000001	4545585.87500001	1798072.01800001	3429865.786	7502572.732	7094199.309	8223099.687	3271682.183	4171824.88800001	1140754.181	9327124.26600001	1599040.915	8531303.34100001	12626038.82	3148875.71979846	8859234.43000001	1025924.943	8509229.494	8525127.12800002	5999944.34800002	9138401.87700001	9244923.41500002	5473362.87686065	2156841.88605057	7343196.77043287	5073508.5572967	7540328.12996257	5281750.18919514	4400249.81574957	2247361.10400272	2911559.73962995	4574058.98088467	9956550.47834687	4698032.96429245	5150573.22326083	7215375.90939685	7504884.34530242	4351192.87262208	10601512.4240643	5729011.15403142	7745446.76282205	10478322.1823055	6393241.35445644	7636597.44266849	4938963.48428358	2017061.14361413	3857544.79929906	11329657.8518771	9609996.48364677	5963158.44200557	9503759.31805411	824450.247541928	15790549.4661311	3199801.35985924	1206026.51148996	7031107.61586161	1162198.20814621	6398517.60217901	3260401.512165	4297826.90208288	7116687.00016683	9121239.76517353	5608350.03445661	22494849.904564	3581774.78198589	1438365.01900232		1592594.35155382	5739654.68571396
P34897	IC	7	7	7	Serine hydroxymethyltransferase, mitochondrial	SHMT2	10097377.86	689079.053700002		761375.064500001		1557415.86220181	3534108.32243218	465715.289554597	514844.143070987	12149048.8973284	449354.468845034			2407813.33787757	845259.589306797		706002.377964875		4471077.78184335	4821400.33304464	5689622.70763487	3881492.25581043	1050923.80063708	1652342.36187466	315206.3114		3099595.37424187	950692.173290346	309148.827344648	906816.663820084	3384150.30329338	4300036.28787228	4490033.1687396	2157426.02028901	619945.0892	3843091.823	3053954.62700001	2124114.713	3080776.57400001	2734073.604	2224204.399		3750090.05100001		3190561.70500001	987618.473300001	1588883.432				7741794.54300001	2231961.211	2010196.726	2372480.875	4798399.70700001	7381160.23100001	382456.288870774	2131254.94703588	3358929.12445507	3915195.2068304	3893713.61747747	1375278.63250295	2677386.26559953	1032668.46895419	1635014.44264893	1878086.46052033	1580332.41402927		3650824.82393057	4835711.29000283	5519219.38968035	3252226.29493724	6405076.18630718	2949863.15150114	5514794.80612633	3380743.94423142	2912724.65533988	501028.147986735	1321670.20573316	531917.401679738	1347637.35544741	244573.771810204				1091391.9978064		1876049.81615402	207544.635174936	1313691.43971128		274248.507289058			811998.551357289	2132623.87992245	12642042.2399046	8433951.25241715	1450175.34040533	3689730.25322298	7161604.78982561	516469.039961992	2434643.76675489
Q8IYB3	IC	2	2	2	Serine/arginine repetitive matrix protein 1	SRRM1					1537219.452			2197055.50813094					692351.744390171				317745.00880269		300193.294318344		291592.156539494	1242907.98278987				924274.462691169			344839.432789442					1325700.20205431	486772.285100001		241929.6871			816113.649400002	272112.0384	810439.9389	555328.4264	118387.1672	1456094.415			1523941.879	446066.06472427				196449.4047					141482.065462463	143924.892472801				677520.40506691		124618.584112947	446590.441002311			323268.07777169					2589245.46961042								252907.718282021		139403.346009249	474230.537694832	164680.482750225			1017260.85694048	1456906.79181978		539370.211560947	572270.138121893	799512.267086246	791910.686959034			1888689.91895995					260902.085287617
Q9UQ35	IC	4	4	4	Serine/arginine repetitive matrix protein 2	SRRM2	2373929.986	1014192.185	3610611.34100001	686604.9389	5702187.62500002	5106601.00972652	1875915.37427915	5282777.61550415	1122939.43908179	540488.864248603	2319375.58236573		1065716.56562553	1549308.26589977	678352.806162589		1342668.22043144	1192382.30131056	1265117.44142764	243926.501589224	1061576.75062648	2720672.1419232		1318654.54300837			1626787.14003305		25277662.6513293	598463.340751639	1430841.7329425	2989448.82764802	2089896.8059582	2694236.19170476	1449726.259	3806447.08000001	835682.694700002	747004.943500001	2191633.528	1488239.729	2154962.007	1498083.47	3833093.70300001		4972673.213		1401618.015	975491.408000001		3896971.016	12307735.24	3551621.82900001	2353011.889	1965967.387	1969068.864	3576909.70900001	2137571.69531834	1242206.72548091	976500.022644545	4780196.58860276		1251029.29883725	1806599.98627225	392611.443775418	924127.354608901	1358283.11647684	1124837.58199676	1544435.96065088	1071913.78854192	3241041.11872268	1853879.05053998	3925384.47035695	3301877.06883416	4212287.87899468	881637.53791435	1228756.58047926	1421542.60190842	2293025.9544152		1462178.1854628	1208568.59505592	781320.007704517				456355.984123236			478104.673994629	1440758.22948326		741344.989335981		1879171.20394096	779704.70940914	1512925.35131588	8487431.29629854	10387137.4604258	3147106.60088796	4251987.23004703	10844412.0179902	2312223.52468	2591026.44218323
